,grade,dba_master,cuisine_description,lat,lng,grade_date
8743,A,TERIYAKI ONE,Japanese,40.7695276,-73.833975,2018-02-26
8744,A,ELEVEN B,Pizza,40.7274426,-73.979766,2018-02-26
8745,A,L'INDUSTRIE PIZZERIA,Pizza,40.711583600000004,-73.9578707,2018-02-26
8746,A,TRIO PIZZA GRILL,Pizza/Italian,40.599436700000005,-73.9523535,2018-02-26
8747,A,CASA THEODORO,Pizza,40.7568732,-73.9066899,2018-02-26
8748,A,STARBUCKS,Caf̩/Coffee/Tea,40.7648513,-73.97713379999998,2018-02-26
8749,A,MCDONALD'S,American,40.7622594,-73.9837508,2018-02-26
8750,A,SUBWAY,Sandwiches/Salads/Mixed Buffet,40.757901200000006,-73.77824369999998,2018-02-26
8751,A,MURALS ON 54/RANDOLPH'S,American,40.762402200000004,-73.9782725,2018-02-26
8752,A,VIVI BUBBLE TEA,Caf̩/Coffee/Tea,40.7151669,-73.99748799999998,2018-02-26
8753,A,PETER MCMANUS CAFE,Irish,40.741859000000005,-73.997653,2018-02-26
8754,A,LE BON PAIN,Bakery,40.71587529999999,-73.7472571,2018-02-26
8755,A,CINNABON,Bakery,40.7345605,-73.87064240000001,2018-02-26
8766,B,DUNKIN' DONUTS,Caf̩/Coffee/Tea,40.713815600000004,-73.90150770000001,2018-02-26
8767,A,NEW ANDY'S DELI,Delicatessen,40.738141999999996,-73.99035959999998,2018-02-26
8768,A,THE LIBERTY,American,40.7499369,-73.9855281,2018-02-26
8769,A,LITTLE PIE COMPANY,Bakery,40.759458,-73.99333309999999,2018-02-26
8770,A,STARBUCKS,Caf̩/Coffee/Tea,40.6945081,-73.9939988,2018-02-26
8771,Z,BAKER STREET PUB,American,40.7621293,-73.95983829999999,2018-02-26
8772,A,BLOSSOM  ON COLUMBUS,American,40.78530689999999,-73.97267219999998,2018-02-26
8773,A,MINITALIA PIZZERIA,Pizza/Italian,40.7082785,-73.89763049999998,2018-02-26
8774,A,T.G.I. FRIDAY'S,American,40.7515686,-73.9913155,2018-02-26
8775,A,CARMINE'S,Italian,40.7910963,-73.97399140000002,2018-02-26
8776,B,SERAFINA,Italian,40.739633000000005,-74.00665699999998,2018-02-26
8777,A,FRONT STREET PIZZA,Pizza,40.7023963,-73.9894556,2018-02-26
8778,A,FORGTMENOT,American,40.7145466,-73.99149890000002,2018-02-26
8779,A,FOREST HILLS SPA,American,40.7375982,-73.85628630000002,2018-02-26
8780,A,THE BEST PIZZA,Pizza,40.7637223,-73.98858809999999,2018-02-26
8781,C,SPEEDY'S DELI,American,40.748214000000004,-73.988376,2018-02-26
8783,A,SUM FUNG CHINESE RESTAURANT,Chinese,40.75360999999999,-73.90648999999998,2018-02-26
8784,A,DOMINO'S,Pizza,40.835339000000005,-73.90814370000002,2018-02-26
8785,A,AGED,Steak,40.7207118,-73.84559240000002,2018-02-26
8786,A,LA BELLA ROSA BAKERY,Bakery,40.84641939999999,-73.8928162,2018-02-26
8787,A,HIBISCUS RESTAURANT & LOUNGE II,Caribbean,40.7201368,-73.732857,2018-02-26
8788,A,KFC,American,40.761083,-73.9828765,2018-02-26
8793,C,1061 CATERING,Jewish/Kosher,40.6227764,-73.96945809999998,2018-02-26
8794,A,VINNY'S OF CARROLL GARDEN RESTAURANT & LUNCHEONETT,Italian,40.6818401,-73.9934938,2018-02-26
8795,Z,NO. 1 CHINESE RESTAURANT,Chinese,40.680890000000005,-73.7919218,2018-02-26
8796,A,MOLYVOS,Greek,40.76448449999999,-73.98054640000001,2018-02-26
8797,A,JUST SALAD,Salads,40.7037839,-74.0118801,2018-02-26
8799,A,STARBUCKS,Caf̩/Coffee/Tea,40.71819910000001,-73.84592169999998,2018-02-26
8800,A,CHEN WONG RESTAURANT,Chinese,40.7127721,-73.9902852,2018-02-26
8801,A,PAQUITOS,Mexican,40.72814090000001,-73.98522969999998,2018-02-26
8802,A,UNIDENTIFIED FLYING CHICKEN,Korean,40.7464388,-73.8940203,2018-02-26
8803,A,METRO GRILL,American,40.7500987,-73.9860094,2018-02-26
8804,A,LING LING YOUNG,Chinese,40.683884600000006,-73.99973759999999,2018-02-26
8805,A,READE STREET PUB & KITCHEN,American,40.7162091,-74.0097455,2018-02-26
8806,A,GOLDEN UNICORN GOURMET,Chinese,40.7136831,-73.9971814,2018-02-26
8807,A,NEW WAVE CAFE & RESTAURANT,Armenian,40.7833573,-73.97992870000002,2018-02-26
8808,A,KUNG FU TEA,Caf̩/Coffee/Tea,40.717100099999996,-73.9945616,2018-02-26
8809,A,WENDY'S,Hamburgers,40.747782,-73.9848123,2018-02-26
8810,A,NAYA EXPRESS,Middle Eastern,40.7632048,-73.97711450000001,2018-02-26
8811,A,SQUARE DINER,American,40.718488799999996,-74.0072321,2018-02-26
8812,A,STARBUCKS,Caf̩/Coffee/Tea,40.7071539,-74.00499620000001,2018-02-26
8813,A,CAFFE REGGIO,Italian,40.73026779999999,-74.00041689999998,2018-02-26
8814,A,CITY CENTER GOURMET,Chinese,40.758798999999996,-73.83093629999998,2018-02-26
8815,A,BRASS MONKEY,American,40.740766,-74.008443,2018-02-26
8816,A,JAVA DAY,Bagels/Pretzels,40.757126899999996,-73.80463189999998,2018-02-26
8817,A,PIZZA HUT,Pizza,40.6861502,-73.8516927,2018-02-26
8818,A,YUMMY YUMMY EXPRESS,Chinese,40.731559000000004,-73.8999324,2018-02-26
8819,P,BLACK THAI,Thai,40.755295399999994,-73.8856682,2018-02-26
8820,A,TRIPLE 8 RESTAURANT,Chinese,40.8157001,-73.90734619999998,2018-02-26
8821,A,AUNTIE ANNE'S PRETZELS,American,40.749855,-73.9927725,2018-02-26
8829,A,CHINA KINGS 70TH STREET,Chinese,40.5924947,-73.79923459999998,2018-02-24
8830,A,THE SUPPLY HOUSE,American,40.7775779,-73.952268,2018-02-24
8831,A,SMOOTHIE HAVEN,"Juice, Smoothies, Fruit Salads",40.5909,-73.8027846,2018-02-24
8832,A,KAPPO MASA,Japanese,40.774548700000004,-73.96360039999998,2018-02-24
8833,B,LA AVENIDA,Mexican,40.7957229,-73.9359592,2018-02-24
8834,A,SHALOM JAPAN,American,40.7091701,-73.9557975,2018-02-24
8835,A,SPECTRUM CATERING AND CONCESSIONS,American,40.7193578,-73.9387835,2018-02-24
8836,B,URUBAMBA,Peruvian,40.7500644,-73.87980739999998,2018-02-24
8837,A,Wickedness Bar and Lounge,"Bottled beverages, including water, sodas, juices, etc.",40.7072766,-73.78840600000001,2018-02-24
8838,A,JOE'S PIZZA AND PASTA RESTAURANT,Pizza,40.694123499999996,-73.85000140000001,2018-02-24
8839,A,EL KAYAM COFFEE HOOKAH LOUNGE,Caf̩/Coffee/Tea,40.766307,-73.91334499999998,2018-02-24
8840,A,HALSEY'S TAVERN/MOM'S KITCHEN & BAR,American,40.7637139,-73.9215625,2018-02-24
8841,A,CARVEL,"Ice Cream, Gelato, Yogurt, Ices",40.5512508,-74.212501,2018-02-24
8842,A,ZONA ROSA,Mexican,40.713926799999996,-73.94959820000001,2018-02-24
8843,A,ANGKOR CAMBODIAN BISTRO,Asian,40.762308000000004,-73.95919549999998,2018-02-24
8844,A,SUBWAY,Sandwiches,40.6494108,-73.8894485,2018-02-24
8845,A,J.J. BUBBLES,"Bottled beverages, including water, sodas, juices, etc.",40.6282928,-74.02933519999998,2018-02-24
8846,A,GIACOMO'S WOOD FIRED PIZZA,Italian,40.6285201,-74.02926500000001,2018-02-24
8847,A,NEW CROWN CHICKEN & BISCUIT,Chicken,40.6649645,-73.89388790000001,2018-02-24
8848,A,MUI KITCHEN & BAR,Asian,40.7473107,-73.9864693,2018-02-24
8851,A,SUSHI OF GARI,Japanese,40.7712773,-73.95281270000002,2018-02-24
8852,A,NEW MOMBAR INC,Egyptian,40.7675081,-73.9122951,2018-02-24
8853,A,SALTY DOG RESTAURANT,American,40.6310817,-74.0276485,2018-02-24
8854,A,AMERICAN CHEEZ,American,40.663292999999996,-73.98487390000001,2018-02-24
8855,A,DUNKIN' DONUTS,Donuts,40.863054,-73.83510609999998,2018-02-24
8856,B,TERRAZA 7 TRAIN CAFE,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.747536100000005,-73.882025,2018-02-24
8857,A,CHANG XING RESTAURANT,Chinese,40.65732020000001,-73.88936679999998,2018-02-24
8858,A,NEIR'S TAVERN,American,40.689797,-73.863677,2018-02-24
8859,A,THE LEXINGTON SOCIAL,American,40.790539,-73.94776139999998,2018-02-24
8862,A,DOMAINE WINE BAR,French,40.742616,-73.954346,2018-02-24
8863,B,SIDECAR,American,40.665441200000004,-73.9898668,2018-02-24
8864,A,THE MUSIC BOX,"Bottled beverages, including water, sodas, juices, etc.",40.7464846,-73.89164840000001,2018-02-24
8865,A,MINGLES,Caribbean,40.883798600000006,-73.83217069999998,2018-02-24
8866,A,KARAOKE WOW,Asian,40.7473107,-73.9864693,2018-02-24
8869,A,SUPER POLLO RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.702886,-73.90185699999998,2018-02-24
8870,B,LOLITA GRAND,American,40.7111682,-73.9508381,2018-02-24
8871,A,LUNA ROSSA,Italian,40.7766339,-73.95033289999998,2018-02-24
8872,A,JUVENTUD SALUD Y VIDA (HERBALIFE),"Juice, Smoothies, Fruit Salads",40.7413674,-73.9197372,2018-02-23
8873,A,SHERATON NEW YORK HOTEL & TOWERS,American,40.7625834,-73.98146740000001,2018-02-23
8876,A,SALUD DIVINA/HERBALIFE,"Juice, Smoothies, Fruit Salads",40.6915831,-73.8636148,2018-02-23
8877,A,MAISONNETTE KITCHEN & EMPLOYEE CAFETERIA,American,40.7613979,-73.9746128,2018-02-23
8878,A,EL MOLINA RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.8305111,-73.91012190000001,2018-02-23
8879,B,WALTER FOODS,American,40.713544299999995,-73.9585182,2018-02-23
8880,A,FANCY GIRL CATERING,Armenian,40.7408113,-74.0066468,2018-02-23
8881,A,STARBUCKS,Caf̩/Coffee/Tea,40.743426,-73.918329,2018-02-23
8882,A,BENTON CAFE,Japanese,40.7528092,-73.9736823,2018-02-23
8883,A,2 IN 1 RESTAURANT,Chinese,40.618396600000004,-73.93259520000001,2018-02-23
8884,C,JUICY CUBE,"Juice, Smoothies, Fruit Salads",40.760182,-73.969887,2018-02-23
8885,A,BINGO DELI,American,40.70402980000001,-74.01048,2018-02-23
8889,A,SANT AMBROEUS,Italian,40.7234755,-73.9964322,2018-02-23
8890,A,GIGI CAFE,American,40.77841189999999,-73.98233359999998,2018-02-23
8891,A,MEADOWSWEET,American,40.7104217,-73.9631268,2018-02-23
8892,A,WEATHER UP,American,40.6798799,-73.9677706,2018-02-23
8893,A,SUBWAY,Sandwiches,40.7733326,-73.9901478,2018-02-23
8894,A,MIDWAY BAR,American,40.7130626,-73.9581853,2018-02-23
8895,A,BIZARRE,American,40.6973651,-73.93471920000002,2018-02-23
8896,C,THIRD RAIL COFFEE,Caf̩/Coffee/Tea,40.72998629999999,-73.9995998,2018-02-23
8897,A,ASTORIA TAVERN,Irish,40.773086,-73.9115319,2018-02-23
8898,A,SUBWAY,Sandwiches,40.5169449,-74.2332265,2018-02-23
8899,Z,SALVO'S,Pizza/Italian,40.77092440000001,-73.951134,2018-02-23
8900,A,KNITTING FACTORY,American,40.7142969,-73.9558663,2018-02-23
8901,A,UNION SQUARE EVENTS,American,40.7150015,-74.01522179999998,2018-02-23
8908,A,VARIETY CAFE,Caf̩/Coffee/Tea,40.7229085,-73.9442996,2018-02-23
8909,A,THE LITTLE SWEET CAFE,Caf̩/Coffee/Tea,40.6880933,-73.9866079,2018-02-23
8910,A,CARVEL ICE CREAM,"Ice Cream, Gelato, Yogurt, Ices",40.6302505,-74.106217,2018-02-23
8912,A,PATSYS PIZZERIA,Pizza/Italian,40.7787036,-73.97745669999998,2018-02-23
8913,B,K TOWN,Korean,40.74769819999999,-73.9872958,2018-02-23
8917,A,KAPPOCK CAFE,Delicatessen,40.878606500000004,-73.9174439,2018-02-23
8918,A,GREEN FITNESS STUDIO,"Juice, Smoothies, Fruit Salads",40.7039189,-73.9338265,2018-02-23
8919,A,MILENIO RESTAURANT BAR INC,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.752044,-73.86963309999999,2018-02-23
8920,A,CHINA KETTLE RESTAURANT,Chinese,40.6168902,-73.9098187,2018-02-23
8921,A,CAFFE NOI ESPRESSO BAR,Caf̩/Coffee/Tea,40.7716235,-73.9565415,2018-02-23
8922,A,BIEN CUIT,Bakery,40.6876969,-73.990039,2018-02-23
8923,A,RECLAMATION BAR,American,40.7148752,-73.94160780000001,2018-02-23
8924,A,ASTORIA BOWL,American,40.773175200000004,-73.8946069,2018-02-23
8925,A,STATION BAR,Irish,40.7458967,-73.90357979999999,2018-02-23
8926,A,GOLDEN CREPES,French,40.7401296,-74.00184820000001,2018-02-23
8927,A,THE BLUE GOOSE,American,40.857872799999996,-73.88664859999999,2018-02-23
8928,A,WING WAH RESTAURANT,Chinese,40.710786299999995,-73.85424909999998,2018-02-23
8929,A,THE PHUNKY ELEPHANT,American,40.612493799999996,-74.0647797,2018-02-23
8930,A,DEAN STREET,American,40.679821999999994,-73.96511890000001,2018-02-23
8931,A,PONTY BISTRO,French,40.8176334,-73.9415156,2018-02-23
8932,B,THE JAGUAR RESTAURANT,Mexican,40.7935901,-73.9451338,2018-02-23
8933,A,HARMONY TERRACE,Armenian,40.7403551,-73.92383389999998,2018-02-23
8934,Z,MCDONALD'S,Hamburgers,40.84670870000001,-73.8934216,2018-02-23
8935,A,SILVER RICE,Japanese,40.6740429,-73.9570832,2018-02-23
8936,P,"DUNKIN' DONUTS, BASKIN ROBBINS",Donuts,40.7062936,-73.79227209999998,2018-02-23
8937,A,TUCK SHOP,Australian,40.741963399999996,-74.0049148,2018-02-23
8945,B,67 ORANGE STREET,American,40.80221179999999,-73.95662399999998,2018-02-23
8946,A,HOLIDAY INN EXPRESS,Continental,40.6782546,-73.9844262,2018-02-23
8947,A,FISH EYE BAR & GRILL,Seafood,40.6402564,-73.92011459999998,2018-02-23
8948,A,FIVE GUYS FAMOUS BURGERS AND FRIES,American,40.747861799999995,-73.99252969999998,2018-02-23
8949,A,GRACE PIZZA,Pizza/Italian,40.7021348,-73.88082750000001,2018-02-23
8950,A,HAVELI FINE INDIAN CUISINE,Indian,40.715925799999994,-73.83261159999998,2018-02-23
8951,A,BILLIE'S BLACK BAR LOUNGE AND RESTAURANT,Soul Food,40.806208000000005,-73.95327579999999,2018-02-23
8952,B,VYBES KITCHEN,Caribbean,40.8808576,-73.86403979999999,2018-02-23
8953,A,MARIELA'S BAKERY & JUICE BAR,American,40.684223100000004,-73.84565090000001,2018-02-23
8954,A,MK KARAOKE,Korean,40.747734799999996,-73.9861939,2018-02-23
8955,A,LA BELLEZZA,Pizza,40.755816100000004,-73.97202940000001,2018-02-23
8956,A,RAINHAS,Brazilian,40.7581702,-73.86067489999998,2018-02-23
8957,A,SYNDICATED,American,40.7050554,-73.93293409999998,2018-02-23
8958,Z,DELI & GRILL,Delicatessen,40.642252899999995,-74.012905,2018-02-23
8959,A,LELIS BAKERY & PASTRY SHOP,Caf̩/Coffee/Tea,40.76494599999999,-73.91783699999998,2018-02-23
8960,A,JENNY COFFEE SHOP #2,Spanish,40.67193899999999,-73.9417455,2018-02-23
8961,A,TACO BELL,American,40.70067299999999,-73.90257199999998,2018-02-23
8962,A,MCDONALD'S,American,40.712937700000005,-73.9892275,2018-02-23
8963,A,PARIS BAGUETTE,Bakery,40.7301838,-73.86139639999998,2018-02-23
8964,A,PETE'S CANDY STORE,American,40.7180854,-73.95025059999998,2018-02-23
8965,B,K-TOWN BBQ,Korean,40.747249,-73.98617089999998,2018-02-23
8971,A,MIKE'S PIZZA,Pizza,40.6958838,-73.94656739999998,2018-02-23
8972,Z,CAPELLI'S CAFE,Spanish,40.7580451,-73.86145529999999,2018-02-23
8973,A,TRES CORONAS BAR,Mexican,40.744894,-73.91069300000001,2018-02-23
8974,A,FIVE GUYS BURGERS AND FRIES,American,40.746435,-73.9842426,2018-02-23
8976,A,STARBUCKS,Caf̩/Coffee/Tea,40.755056700000004,-73.9836866,2018-02-23
8979,B,AAHELI,Indian,40.721135100000005,-73.85491069999998,2018-02-23
8980,A,ANDREWS COFFEE SHOP,American,40.75176210000001,-73.98981490000001,2018-02-23
8981,A,NISH NUSH,Jewish/Kosher,40.7095051,-74.00795509999998,2018-02-23
8982,A,M&G Restaurant,American,40.8551389,-73.887716,2018-02-23
8983,P,Farmers Kitchen,Chicken,40.7011811,-73.76508670000001,2018-02-23
8984,A,STARBUCKS,Caf̩/Coffee/Tea,40.715938799999996,-74.00334140000001,2018-02-23
8985,A,WESTVILLE,American,40.701868299999994,-73.9896208,2018-02-23
8986,A,MCDONALD'S,Hamburgers,40.828053999999995,-73.92529040000001,2018-02-23
8987,A,CHIP NYC,Caf̩/Coffee/Tea,40.7408498,-74.00469580000002,2018-02-23
9000,A,KOBRICK COFFEE CO.,"Bottled beverages, including water, sodas, juices, etc.",40.7403556,-74.00557669999998,2018-02-23
9001,A,LE PAIN QUOTIDIEN,American,40.7040662,-74.01114559999998,2018-02-23
9002,A,LUNCH BOX,American,40.7681841,-73.98531209999999,2018-02-23
9003,B,BLUJEEN,American,40.8041651,-73.955884,2018-02-23
9004,A,MCDONALD'S,Hamburgers,40.5177343,-74.23476090000001,2018-02-23
9005,A,CAFFE BUON GUSTO,Italian,40.88912620000001,-73.9027614,2018-02-23
9006,A,HALE & HEARTY SOUP,Soups & Sandwiches,40.7519294,-73.99025309999998,2018-02-23
9008,A,MAR MAR RESTAURANT,Mediterranean,40.630855700000005,-74.10172039999998,2018-02-23
9009,A,10TH AVENUE PIZZA & CAFE,Pizza,41.3898338,-74.9089985,2018-02-23
9010,A,CHINA NEW STAR RESTAURANT,Chinese,40.62464310000001,-74.1432402,2018-02-23
9011,A,CASA PIZZA,Pizza/Italian,40.7753164,-73.95631399999998,2018-02-23
9012,A,FLETCHER'S (DEKALB MARKET),Barbecue,40.6909781,-73.9829156,2018-02-23
9024,P,PUNJABI VIRSA RESTAURANT,Indian,40.690025,-73.826697,2018-02-23
9025,A,CAFE HESTIA,Sandwiches/Salads/Mixed Buffet,40.7517576,-73.97412220000001,2018-02-23
9026,A,RULAY LOUNGE BAR & RESTAURANT,Spanish,40.8677196,-73.88321090000001,2018-02-23
9027,A,BY THE WAY BAKERY,Jewish/Kosher,40.777953600000004,-73.95692740000001,2018-02-23
9028,A,NEW CASTLE DELI & GROCERY,Delicatessen,40.657147200000004,-73.76789579999998,2018-02-23
9029,A,NEW PEOPLE RESTAURANT,Chinese,40.680123200000004,-73.9411485,2018-02-23
9030,A,TABLE 866 @ COURTYARD MARRIOTT,American,40.757430600000006,-73.97001390000001,2018-02-23
9031,A,AMC THEATRES,American,40.809686299999996,-73.9517817,2018-02-22
9032,A,SUBWAY,Sandwiches/Salads/Mixed Buffet,40.6414281,-73.992633,2018-02-22
9033,A,MEDINA FRIED CHICKEN & INDIAN CUISINE,American,40.6802019,-73.8608026,2018-02-22
9034,A,SABA RESTAURANT,Middle Eastern,40.7659935,-73.912961,2018-02-22
9035,A,SUBWAY,Sandwiches,40.5811274,-74.16548879999998,2018-02-22
9047,A,MAROLO RESTAURANT,Spanish,40.855302200000004,-73.8873739,2018-02-22
9048,A,POLASH INDIAN CUISINE RESTAURANT,Indian,40.7996301,-73.938485,2018-02-22
9049,A,MY NOODLE STATION,Chinese,40.715005600000005,-73.9937016,2018-02-22
9050,A,CHEN GRAND CHINA RESTAURANT,Chinese,40.7264642,-73.89400699999999,2018-02-22
9051,A,KANCHANJUNGA RESTAURANT,Other,40.7465743,-73.89264770000001,2018-02-22
9052,A,BAR PITTI,Italian,40.72905050000001,-74.00219440000001,2018-02-22
9053,A,BUNSMITH/DAIGO HAND ROLL BAR  (DEKALB MARKET),Japanese,40.690991200000006,-73.98291650000002,2018-02-22
9064,A,GREEN TEA DELI,Delicatessen,40.750933,-73.937118,2018-02-22
9065,A,BOBA GUYS,Caf̩/Coffee/Tea,40.7188797,-74.0007935,2018-02-22
9068,A,STARBUCKS,Caf̩/Coffee/Tea,40.7276924,-74.0080699,2018-02-22
9069,A,SARFARI JERK HOUSE,Caribbean,40.713613200000005,-73.7630032,2018-02-22
9070,Z,MEI WEI KITCHEN RESTAURANT,Asian,40.742321600000004,-73.8812963,2018-02-22
9071,A,CHINA ONE RESTAURANT,Chinese,40.6437093,-74.0008194,2018-02-22
9072,A,THE COOKIE HOUSE,Bagels/Pretzels,40.6100471,-73.92004969999998,2018-02-22
9073,A,NORWINDS,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.7041922,-73.93058590000001,2018-02-22
9074,A,MORGAN STANLEY EMPLOYEE CAFETERIA,American,40.7020841,-74.0118801,2018-02-22
9076,A,LALITO,Californian,40.7161875,-73.99978349999998,2018-02-22
9077,A,NEW WIN HING III CHINESE RESTAURANT,Chinese,40.615571,-74.10327,2018-02-22
9078,A,NEW HING LONG,Chinese,40.6782715,-73.8685765,2018-02-22
9079,A,CHINA CITY,Chinese,40.8604779,-73.89501039999998,2018-02-22
9080,A,HAPPY LEMON,"Juice, Smoothies, Fruit Salads",40.760574,-73.82981219999998,2018-02-22
9083,B,FOREST THAI CUISINE,Thai,40.626612,-74.1303441,2018-02-22
9084,A,JAMAICAN COOKSPOT,Caribbean,40.8033485,-73.95350150000002,2018-02-22
9085,A,WINE BAR & RISTORANTE,Italian,40.7807333,-73.94932270000001,2018-02-22
9087,A,DIY KARAOKE,Asian,40.7588339,-73.8331304,2018-02-22
9112,A,PALM RESTAURANT,Steak,40.7167519,-74.01232879999998,2018-02-22
9113,A,NEW YORK KIMCHI,Korean,40.7292784,-74.00097480000001,2018-02-22
9114,A,PEARL GARDEN CHINESE RESTAURANT,Chinese,40.7867417,-73.82192990000001,2018-02-22
9115,A,YAMASHIRO,Japanese,40.6932172,-73.9665998,2018-02-22
9116,A,DUCK VILLAGE CHINESE RESTAURANT,Korean,40.7492062,-73.75527290000001,2018-02-22
9117,A,NEW FUN SING RESTAURANT,Chinese,40.70190789999999,-73.94350209999999,2018-02-22
9118,A,SWEET AFTON,American,40.765394799999996,-73.91902379999998,2018-02-22
9119,A,ZEST RAMEN,Japanese,40.718129100000006,-73.9917449,2018-02-22
9121,A,DIWINE,American,40.76084970000001,-73.91556170000001,2018-02-22
9122,A,WILLIAMSBURGER,Hamburgers,40.7157515,-73.9447441,2018-02-22
9123,Z,KIIN THAI EATERY,Thai,40.7313763,-73.99465570000001,2018-02-22
9124,A,DUNKIN DONUTS,American,40.756378600000005,-73.83698989999998,2018-02-22
9125,A,THAI 101,Thai,40.6930659,-73.9675066,2018-02-22
9126,A,TIFFANY & CO,American,40.76269310000001,-73.97391440000001,2018-02-22
9127,A,EDDIE'S HERO PLACE,American,40.6339905,-74.0233334,2018-02-22
9128,Z,CHAWLAS2,Indian,40.7362749,-73.98541340000001,2018-02-22
9129,A,WILLBURG CAFE,American,40.7115419,-73.94715289999998,2018-02-22
9130,A,NU CAFE 47,Jewish/Kosher,40.637847,-73.99437759999998,2018-02-22
9131,A,BOOTLEG MANNINGS,American,40.626521000000004,-74.17783370000001,2018-02-22
9132,A,MUNCHIES,Spanish,40.8489472,-73.93423489999998,2018-02-22
9133,B,RED MIST,Middle Eastern,40.643435700000005,-73.969661,2018-02-22
9134,A,F&F 99 CENTS PIZZA,Pizza,40.79804,-73.939612,2018-02-22
9136,A,SARKU JAPAN,Japanese,40.7345605,-73.87064240000001,2018-02-22
9147,A,SOFIA WINE BAR,Pizza/Italian,40.7550032,-73.96915959999998,2018-02-22
9148,A,KINARAS INDIAN FOOD,Indian,40.6930148,-73.97140870000001,2018-02-22
9149,C,HALFTIME GRILL,Jewish/Kosher,40.6183094,-73.93252629999998,2018-02-22
9150,A,EL COYOTE RESTAURANT,Mexican,40.755210399999996,-73.8866798,2018-02-22
9151,A,HOME FRITE (DEKALB MARKET),American,40.690991200000006,-73.98291650000002,2018-02-22
9162,A,MELODY CAFE & RESTAURANT,Mediterranean,40.7655294,-73.91327120000001,2018-02-22
9163,A,EL NUEVO CARRIBENO,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.791605,-73.9465809,2018-02-22
9164,A,ATLANTIC MITOUSHI SUSHI,Japanese,40.6903093,-73.99381520000001,2018-02-22
9165,A,BOTTLE AND BINE,American,40.7596006,-73.96539440000001,2018-02-22
9166,A,CAFFE BORBONE,Caf̩/Coffee/Tea,40.767570899999996,-73.91167800000001,2018-02-22
9167,A,GU GU YAN,Chinese,40.757707,-73.82228599999998,2018-02-22
9168,A,SOSAKU JAPANESE RESTAURANT,Japanese,40.61943309999999,-73.91624510000003,2018-02-22
9169,A,ISTANBUL BAY,Mediterranean,40.6257895,-74.0243548,2018-02-22
9170,A,LA ISLA RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.70109,-73.941951,2018-02-22
9171,B,MANGTANGHUNG SEAFOOD RESTAURANT,Chinese,40.6285078,-74.0064106,2018-02-22
9172,A,MAESTRO CATERERS,American,40.845490399999996,-73.85927330000001,2018-02-22
9173,B,ARTICHOKE BASILLE'S PIZZA,Pizza,40.6191684,-74.03012700000001,2018-02-22
9174,A,THE EMERSON,American,40.694104700000004,-73.96176690000001,2018-02-22
9175,A,NORTHEAST CHINESE CUISINE,Chinese,40.781256,-73.845674,2018-02-22
9176,A,LOS POTRILLOS RESTAURANT,Mexican,40.637556,-74.1340318,2018-02-22
9177,A,EMILIA'S PIZZERIA,Pizza,40.7663599,-73.9149017,2018-02-22
9178,A,THE LITTLE OWL,American,40.732398100000005,-74.00531749999998,2018-02-22
9180,A,PEGGY DEMPSEYS,American,40.722824200000005,-73.90092879999999,2018-02-22
9181,A,DONNYBROOK,Irish,40.72001540000001,-73.9847403,2018-02-22
9182,A,PN WOOD FIRED PIZZA,Pizza/Italian,40.744759,-73.98780079999999,2018-02-22
9185,A,WYCKOFF STARR,Caf̩/Coffee/Tea,40.70612379999999,-73.9224569,2018-02-22
9186,A,DREAM EATERY,Asian,40.629539,-74.01133159999998,2018-02-22
9187,A,TIFERS RIVKA,Jewish/Kosher,40.6411723,-73.9857061,2018-02-22
9188,A,CITITHAI,Thai,40.780336,-73.946651,2018-02-22
9190,A,MUSSELS & MORE,Seafood,40.625539700000004,-74.0239172,2018-02-22
